상호명,업종,분류,행정동명,지번주소,경도,위도
주남연잎밥,한식,백반/한정식,동읍,경상남도 창원시 의창구 동읍 신방리 361-4,128.6744703,35.29547143
귀빈갈비,한식,돼지고기 구이/찜,북면,경상남도 창원시 의창구 북면 신촌리 995-1,128.6058193,35.34567334
참화로연,한식,돼지고기 구이/찜,산호동,경상남도 창원시 마산합포구 산호동 338-35,128.582746,35.20867314
쏜다분식,기타 간이,김밥/만두/분식,산호동,경상남도 창원시 마산합포구 산호동 55-10,128.5776757,35.21853194
영애족발,한식,족발/보쌈,합성동,경상남도 창원시 마산회원구 합성동 326-2,128.5873096,35.23995736
금호수산,한식,횟집,청안동,경상남도 창원시 진해구 청안동 439-2,128.7910388,35.10089911
별난만두,기타 간이,김밥/만두/분식,반림동,경상남도 창원시 성산구 반림동 17-9,128.6713144,35.23545523
인쌩고기,한식,돼지고기 구이/찜,중동,경상남도 창원시 의창구 중동 776-1,128.6268574,35.25908529
배말칼국수김밥,한식,백반/한정식,명동,경상남도 창원시 진해구 명동 120,128.729923,35.09482822
해달옥,한식,백반/한정식,도계동,경상남도 창원시 의창구 도계동 308-11,128.6361616,35.26136238
촌놈고기집,한식,돼지고기 구이/찜,봉곡동,경상남도 창원시 의창구 봉곡동 35-2,128.6500353,35.24398156
무공돈까스창원팔용점,서양식,경양식,팔용동,경상남도 창원시 의창구 팔용동 101,128.6135315,35.25534963
다원식당,한식,백반/한정식,내서읍,경상남도 창원시 마산회원구 내서읍 중리 1121-9,128.5112622,35.24633296
웅식당,한식,백반/한정식,내서읍,경상남도 창원시 마산회원구 내서읍 중리 1047-1,128.5086181,35.24873286
시골집,한식,백반/한정식,북면,경상남도 창원시 의창구 북면 신촌리 450-5,128.6085415,35.35363704
바로로김밥,기타 간이,김밥/만두/분식,사림동,경상남도 창원시 의창구 사림동 165-13,128.7010937,35.23864867
설레는마음:램,한식,백반/한정식,남문동,경상남도 창원시 진해구 남문동 1245-3,128.7528097,35.10644289
처음처럼,한식,백반/한정식,도계동,경상남도 창원시 의창구 도계동 404-1,128.6363567,35.255385
감동식혜창원,한식,백반/한정식,도계동,경상남도 창원시 의창구 도계동 322-3,128.6395262,35.26156098
정쉐프탕슉&짜장,중식,중국집,도계동,경상남도 창원시 의창구 도계동 410-16,128.6391663,35.25632569
배달의힘,한식,백반/한정식,소답동,경상남도 창원시 의창구 소답동 132-12,128.6272005,35.26511395
꿈돈168팔용점,한식,돼지고기 구이/찜,팔용동,경상남도 창원시 의창구 팔용동 101,128.6135315,35.25534963
비봉진주냉면,한식,냉면/밀면,교방동,경상남도 창원시 마산합포구 교방동 209-14,128.5652,35.21099184
극찬,기타 간이,그 외 기타 간이 음식점,가음동,경상남도 창원시 성산구 가음동 12,128.6909594,35.20833836
국수집,한식,국수/칼국수,구암동,경상남도 창원시 마산회원구 구암동 86-7,128.5993653,35.24926396
차이둔,중식,중국집,현동,경상남도 창원시 마산합포구 현동 281,128.5515324,35.14698142
중리마산설렁탕,한식,국/탕/찌개류,내서읍,경상남도 창원시 마산회원구 내서읍 중리 1042-4,128.5097295,35.2489896
만원닭발,한식,닭/오리고기 구이/찜,성주동,경상남도 창원시 성산구 성주동 163-3,128.7136105,35.19501028
리얼로푸드앤바디랩,한식,백반/한정식,중동,경상남도 창원시 의창구 중동 755-1,128.6275591,35.26029856
동식당,한식,백반/한정식,충무동,경상남도 창원시 진해구 충무동 55-16,128.6693101,35.15186879
제주생갈치,한식,백반/한정식,봉곡동,경상남도 창원시 의창구 봉곡동 61-10,128.6595407,35.24545352
원조황금아구찜,한식,해산물 구이/찜,가음동,경상남도 창원시 성산구 가음동 39-19,128.6997791,35.20582685
미라보,서양식,경양식,자은동,경상남도 창원시 진해구 자은동 954-25,128.7084091,35.14859971
토종닭의진미,한식,닭/오리고기 구이/찜,봉곡동,경상남도 창원시 의창구 봉곡동 32-4,128.651193,35.24448012
순살만공격자은점,기타 간이,치킨,자은동,경상남도 창원시 진해구 자은동 960-3,128.7089642,35.15059762
우암산수정,한식,돼지고기 구이/찜,대산면,경상남도 창원시 의창구 대산면 우암리 392-13,128.7322612,35.32992027
전통할매추어탕,한식,국/탕/찌개류,풍호동,경상남도 창원시 진해구 풍호동 730-16,128.7020267,35.1415156
바다횟집,한식,횟집,진동면,경상남도 창원시 마산합포구 진동면 요장리 28-1,128.5098613,35.09949589
할라,한식,백반/한정식,상남동,경상남도 창원시 성산구 상남동 20-4,128.6850019,35.2208568
진주주물럭,한식,돼지고기 구이/찜,용호동,경상남도 창원시 성산구 용호동 73-60,128.6791812,35.22891217
장어킹,한식,해산물 구이/찜,현동,경상남도 창원시 마산합포구 현동 373,128.5538961,35.15081975
도담육개장부산신항만점,한식,국/탕/찌개류,용원동,경상남도 창원시 진해구 용원동 1340,128.8135204,35.08837381
유신장어국밥,한식,백반/한정식,신촌동,경상남도 창원시 성산구 신촌동 15-6,128.6268017,35.20756971
천주산석쇠불고기&사계절밀면,한식,돼지고기 구이/찜,소계동,경상남도 창원시 의창구 소계동 725-5,128.5998887,35.25617521
부산어묵실비,한식,백반/한정식,산호동,경상남도 창원시 마산합포구 산호동 31-1,128.5815603,35.2179815
논두렁추어탕,한식,국/탕/찌개류,현동,경상남도 창원시 마산합포구 현동 427,128.5539556,35.14825941
돌판삼겹살,한식,돼지고기 구이/찜,장천동,경상남도 창원시 진해구 장천동 424-2,128.7063306,35.13033096
옥이네통술,한식,백반/한정식,용원동,경상남도 창원시 진해구 용원동 1264-4,128.8149881,35.09920808
아랑이식당,한식,백반/한정식,팔용동,경상남도 창원시 의창구 팔용동 165-2,128.6115626,35.25950609
멕시카나남양대방점,기타 간이,치킨,남양동,경상남도 창원시 성산구 남양동 1,128.7031879,35.21394687
명동복집,한식,복 요리 전문,오동동,경상남도 창원시 마산합포구 오동동 251-48,128.5795354,35.20509188
O.K삼겹살,한식,돼지고기 구이/찜,합성동,경상남도 창원시 마산회원구 합성동 265-19,128.5850187,35.23765181
건강한면사무소,한식,국수/칼국수,석동,경상남도 창원시 진해구 석동 282-5,128.7014054,35.15863722
파스타입니다창원,서양식,파스타/스테이크,중앙동,경상남도 창원시 성산구 중앙동 100-6,128.6755232,35.21965709
방구족발,한식,족발/보쌈,합성동,경상남도 창원시 마산회원구 합성동 326-1,128.587563,35.24004627
삼대청,한식,백반/한정식,사파동,경상남도 창원시 성산구 사파동 87-4,128.701515,35.22122196
바다위산아래,한식,횟집,안골동,경상남도 창원시 진해구 안골동 461-1,128.7934122,35.0934108
신천동할매김치찜&찌개마산내서점,한식,국/탕/찌개류,내서읍,경상남도 창원시 마산회원구 내서읍 중리 976-1,128.5110179,35.25117461
대구왕뽈찜,한식,해산물 구이/찜,남양동,경상남도 창원시 성산구 남양동 6,128.7008573,35.21370799
구암대반점,중식,중국집,구암동,경상남도 창원시 마산회원구 구암동 267-3,128.5962946,35.25459748
큰바다회초장,한식,횟집,용원동,경상남도 창원시 진해구 용원동 1055,128.8192469,35.09295054
소풍가는날,기타 간이,김밥/만두/분식,남성동,경상남도 창원시 마산합포구 남성동 19,128.5767201,35.20456446
황후칼국수,한식,국수/칼국수,봉곡동,경상남도 창원시 의창구 봉곡동 94-2,128.6632429,35.24805639
비포횟집,한식,횟집,덕동동,경상남도 창원시 마산합포구 덕동동 43-1,128.5860788,35.1481714
회썰어파는집,한식,횟집,신촌동,경상남도 창원시 성산구 신촌동 22-1,128.628584,35.20226914
배떡마산오동점,한식,백반/한정식,오동동,경상남도 창원시 마산합포구 오동동 95-22,128.5773234,35.20911377
스시타로,일식,일식 회/초밥,서상동,경상남도 창원시 의창구 서상동 708-9,128.6201837,35.25438727
유자네집밥,한식,백반/한정식,도계동,경상남도 창원시 의창구 도계동 400-2,128.6376218,35.25695581
상상짬뽕,중식,중국집,중앙동,경상남도 창원시 성산구 중앙동 99-1,128.6757351,35.2213686
맛담에프앤디,한식,백반/한정식,월남동4가,경상남도 창원시 마산합포구 월남동4가 7-9,128.5592675,35.18193944
아키,일식,일식 회/초밥,산호동,경상남도 창원시 마산합포구 산호동 24-8,128.5848955,35.22048941
60계마산,기타 간이,치킨,내서읍,경상남도 창원시 마산회원구 내서읍 호계리 177-7,128.5228515,35.26121093
아라,한식,백반/한정식,신창동,경상남도 창원시 마산합포구 신창동 7-5,128.5600209,35.18773213
짬뽕의기수,중식,중국집,사림동,경상남도 창원시 의창구 사림동 66-1,128.6828751,35.24496355
옛날통닭새벽닭오동동점,기타 간이,치킨,오동동,경상남도 창원시 마산합포구 오동동 55-9,128.581636,35.20857932
카츠혼,서양식,경양식,해운동,경상남도 창원시 마산합포구 해운동 5-67,128.5588813,35.18004822
디에틱,한식,백반/한정식,성주동,경상남도 창원시 성산구 성주동 100,128.7116761,35.20362116
산애추어탕,한식,국/탕/찌개류,자은동,경상남도 창원시 진해구 자은동 834-1,128.7097178,35.14638356
테라스생선구이,한식,해산물 구이/찜,덕동동,경상남도 창원시 마산합포구 덕동동 631,128.5760745,35.13952057
이춘봉자은점,기타 간이,치킨,자은동,경상남도 창원시 진해구 자은동 136-1,128.7140866,35.15528197
동궁찜닭,한식,닭/오리고기 구이/찜,신월동,경상남도 창원시 성산구 신월동 88-9,128.6928594,35.22384985
복광김밥,기타 간이,김밥/만두/분식,북면,경상남도 창원시 의창구 북면 화천리 114-9,128.603543,35.2999295
부부횟집,한식,횟집,구산면,경상남도 창원시 마산합포구 구산면 구복리 252,128.5640635,35.07502514
행진푸드,한식,백반/한정식,북면,경상남도 창원시 의창구 북면 감계리 236-4,128.5949237,35.30157671
달곰김밥메트로석전점,기타 간이,김밥/만두/분식,석전동,경상남도 창원시 마산회원구 석전동 300,128.5708014,35.22979623
달구지막창,한식,곱창 전골/구이,석동,경상남도 창원시 진해구 석동 85-9,128.7008381,35.15264605
술술닭발,한식,닭/오리고기 구이/찜,소답동,경상남도 창원시 의창구 소답동 119-12,128.6254243,35.26423977
원조반동굴구이,한식,해산물 구이/찜,구산면,경상남도 창원시 마산합포구 구산면 반동리 447-2,128.5811583,35.08740234
찾아오는집,한식,백반/한정식,상남동,경상남도 창원시 마산합포구 상남동 230-4,128.5771615,35.20951117
치킨플러스,기타 간이,치킨,상남동,경상남도 창원시 성산구 상남동 71-3,128.6773196,35.21905212
찐이야숯불두마리치킨,기타 간이,치킨,합성동,경상남도 창원시 마산회원구 합성동 131-27,128.5871635,35.24255415
별채,한식,백반/한정식,해운동,경상남도 창원시 마산합포구 해운동 39-5,128.5616684,35.17822346
60계마산구암,기타 간이,치킨,합성동,경상남도 창원시 마산회원구 합성동 159-21,128.5851527,35.24100444
랑랑푸드,한식,백반/한정식,석동,경상남도 창원시 진해구 석동 187-12,128.7019666,35.15368516
정희옥스시내서점,일식,일식 회/초밥,내서읍,경상남도 창원시 마산회원구 내서읍 중리 1051-4,128.5081106,35.2466437
도은국밥,한식,국/탕/찌개류,자은동,경상남도 창원시 진해구 자은동 930-3,128.7076697,35.14812627
한끼샐러드&샌드위치,기타 간이,토스트/샌드위치/샐러드,청안동,경상남도 창원시 진해구 청안동 477,128.8058402,35.10140559
돈먹고찜,한식,돼지고기 구이/찜,산호동,경상남도 창원시 마산합포구 산호동 18-35,128.5831633,35.21635123
창동복희집,기타 간이,김밥/만두/분식,창동,경상남도 창원시 마산합포구 창동 144,128.575599,35.20599405
다다네식탁,한식,백반/한정식,자은동,경상남도 창원시 진해구 자은동 963-5,128.7089585,35.14994863
태백산맥식육식당,한식,돼지고기 구이/찜,진동면,경상남도 창원시 마산합포구 진동면 진동리 648-2,128.4855752,35.11953545
수가성,한식,백반/한정식,도계동,경상남도 창원시 의창구 도계동 405-4,128.636807,35.25535559
비비큐치킨,기타 간이,치킨,내서읍,경상남도 창원시 마산회원구 내서읍 호계리 1-5,128.5281321,35.2671103
가츠공방,기타 간이,김밥/만두/분식,팔용동,경상남도 창원시 의창구 팔용동 40-5,128.6314111,35.24116858
라온,한식,백반/한정식,대내동,경상남도 창원시 마산합포구 대내동 7-14,128.5576647,35.18197387
황금낙지돌솥밥,한식,해산물 구이/찜,사파동,경상남도 창원시 성산구 사파동 75-2,128.7019277,35.2232207
조방할매국밥,한식,국/탕/찌개류,팔용동,경상남도 창원시 의창구 팔용동 163-8,128.6089327,35.25759935
미자분식,기타 간이,김밥/만두/분식,내서읍,경상남도 창원시 마산회원구 내서읍 상곡리 16,128.5010924,35.24360814
앨리스농장샐러드,기타 간이,김밥/만두/분식,중앙동,경상남도 창원시 성산구 중앙동 95-1,128.6780759,35.22414088
려미원,중식,중국집,반지동,경상남도 창원시 성산구 반지동 102-1,128.6606746,35.24300451
대박통,한식,백반/한정식,상남동,경상남도 창원시 성산구 상남동 36-1,128.6836731,35.2195843
안민,한식,백반/한정식,석동,경상남도 창원시 진해구 석동 145-3,128.702179,35.15158362
토담,한식,백반/한정식,용원동,경상남도 창원시 진해구 용원동 1345-2,128.8179336,35.08773116
조니오븐,서양식,경양식,중동,경상남도 창원시 의창구 중동 616-5,128.6222427,35.26354405
티로스,기타 간이,치킨,태백동,경상남도 창원시 진해구 태백동 98,128.6594875,35.16959957
죠스떡뽁이,기타 간이,김밥/만두/분식,양덕동,경상남도 창원시 마산회원구 양덕동 84-14,128.5845889,35.22368191
대단한현동감자탕,한식,국/탕/찌개류,현동,경상남도 창원시 마산합포구 현동 415,128.5542254,35.14921369
멕시카나치킨,기타 간이,치킨,양덕동,경상남도 창원시 마산회원구 양덕동 19-28,128.5859659,35.23186013
함안대게회장어,한식,횟집,신포동2가,경상남도 창원시 마산합포구 신포동2가 122-4,128.5765134,35.20017552
푸라닭마산산호점,기타 간이,치킨,산호동,경상남도 창원시 마산합포구 산호동 10-24,128.5861902,35.22027582
실실쪼개,한식,횟집,상남동,경상남도 창원시 성산구 상남동 21-11,128.6837378,35.22074676
